UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,UserAge,UserGender,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherName,Expertise,YearsOfExperience,TeacherRating,Year,Month
U02770,CR00021,2025-10-25,0.0,Bank Transfer,TC00040,kimberlykeller,31,Male,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Kimberly Miller,Cybersecurity,24,4.58,2025,10
U02770,CR00060,2025-10-26,0.0,Bank Transfer,TC00042,kimberlykeller,31,Male,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Yolanda Levine,Machine Learning,21,4.97,2025,10
U02770,CR00054,2025-09-06,0.0,PayPal,TC00042,kimberlykeller,31,Male,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Yolanda Levine,Machine Learning,21,4.97,2025,9
U02775,CR00001,2025-09-12,472.28,Credit Card,TC00042,kimberly18,24,Female,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Yolanda Levine,Machine Learning,21,4.97,2025,9
U02775,CR00010,2025-09-04,0.0,PayPal,TC00040,kimberly18,24,Female,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02775,CR00027,2025-02-26,0.0,Bank Transfer,TC00042,kimberly18,24,Female,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Yolanda Levine,Machine Learning,21,4.97,2025,2
U02786,CR00053,2025-08-08,0.0,PayPal,TC00040,cburch,25,Male,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Kimberly Miller,Cybersecurity,24,4.58,2025,8
U02786,CR00054,2025-11-11,0.0,PayPal,TC00040,cburch,25,Male,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Kimberly Miller,Cybersecurity,24,4.58,2025,11
U02786,CR00030,2025-07-30,0.0,Credit Card,TC00042,cburch,25,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Yolanda Levine,Machine Learning,21,4.97,2025,7
U02786,CR00020,2025-06-13,0.0,Credit Card,TC00040,cburch,25,Male,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Kimberly Miller,Cybersecurity,24,4.58,2025,6
U02788,CR00026,2025-04-18,0.0,PayPal,TC00042,kristinjones,20,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,Machine Learning,21,4.97,2025,4
U02788,CR00055,2025-01-25,57.32,Bank Transfer,TC00042,kristinjones,20,Female,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Yolanda Levine,Machine Learning,21,4.97,2025,1
U02788,CR00031,2025-09-13,0.0,Credit Card,TC00040,kristinjones,20,Female,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02791,CR00009,2025-06-08,0.0,PayPal,TC00042,williamsmonica,27,Male,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Yolanda Levine,Machine Learning,21,4.97,2025,6
U02791,CR00055,2025-09-27,57.32,Credit Card,TC00040,williamsmonica,27,Male,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02791,CR00049,2025-06-21,415.51,Credit Card,TC00042,williamsmonica,27,Male,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Yolanda Levine,Machine Learning,21,4.97,2025,6
U02791,CR00036,2025-01-07,0.0,PayPal,TC00040,williamsmonica,27,Male,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Kimberly Miller,Cybersecurity,24,4.58,2025,1
U02792,CR00020,2025-08-16,0.0,Credit Card,TC00040,heidiliu,27,Female,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Kimberly Miller,Cybersecurity,24,4.58,2025,8
U02792,CR00021,2025-09-15,0.0,Bank Transfer,TC00040,heidiliu,27,Female,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02792,CR00008,2025-05-12,0.0,PayPal,TC00040,heidiliu,27,Female,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Kimberly Miller,Cybersecurity,24,4.58,2025,5
U02792,CR00029,2025-10-14,0.0,Credit Card,TC00042,heidiliu,27,Female,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Yolanda Levine,Machine Learning,21,4.97,2025,10
U02792,CR00052,2025-03-19,0.0,Bank Transfer,TC00040,heidiliu,27,Female,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Kimberly Miller,Cybersecurity,24,4.58,2025,3
U02793,CR00015,2025-11-09,285.05,Credit Card,TC00042,kristen50,22,Female,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Yolanda Levine,Machine Learning,21,4.97,2025,11
U02793,CR00039,2025-08-18,346.71,Bank Transfer,TC00042,kristen50,22,Female,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Yolanda Levine,Machine Learning,21,4.97,2025,8
U02793,CR00026,2025-04-27,0.0,Credit Card,TC00042,kristen50,22,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,Machine Learning,21,4.97,2025,4
U02793,CR00006,2025-12-10,276.37,Bank Transfer,TC00040,kristen50,22,Female,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Kimberly Miller,Cybersecurity,24,4.58,2025,12
U02821,CR00011,2025-01-28,326.02,Credit Card,TC00042,johnsonnicole,27,Male,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Yolanda Levine,Machine Learning,21,4.97,2025,1
U02821,CR00017,2025-11-20,0.0,Credit Card,TC00040,johnsonnicole,27,Male,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Kimberly Miller,Cybersecurity,24,4.58,2025,11
U02821,CR00020,2025-07-14,0.0,Bank Transfer,TC00040,johnsonnicole,27,Male,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Kimberly Miller,Cybersecurity,24,4.58,2025,7
U02821,CR00040,2025-12-08,327.99,Bank Transfer,TC00040,johnsonnicole,27,Male,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Kimberly Miller,Cybersecurity,24,4.58,2025,12
U02825,CR00015,2025-09-20,285.05,Credit Card,TC00042,davidford,34,Male,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Yolanda Levine,Machine Learning,21,4.97,2025,9
U02825,CR00040,2025-09-07,327.99,Bank Transfer,TC00040,davidford,34,Male,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02825,CR00011,2025-05-13,326.02,PayPal,TC00042,davidford,34,Male,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Yolanda Levine,Machine Learning,21,4.97,2025,5
U02832,CR00030,2025-07-13,0.0,Credit Card,TC00042,charlesdouglas,31,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Yolanda Levine,Machine Learning,21,4.97,2025,7
U02832,CR00042,2025-02-11,0.0,Credit Card,TC00040,charlesdouglas,31,Male,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Kimberly Miller,Cybersecurity,24,4.58,2025,2
U02832,CR00022,2025-03-26,0.0,Credit Card,TC00040,charlesdouglas,31,Male,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Kimberly Miller,Cybersecurity,24,4.58,2025,3
U02843,CR00034,2025-04-23,394.26,PayPal,TC00040,juliafritz,26,Male,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Kimberly Miller,Cybersecurity,24,4.58,2025,4
U02843,CR00046,2025-01-13,248.1,Bank Transfer,TC00040,juliafritz,26,Male,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Kimberly Miller,Cybersecurity,24,4.58,2025,1
U02843,CR00024,2025-09-03,117.68,PayPal,TC00042,juliafritz,26,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Yolanda Levine,Machine Learning,21,4.97,2025,9
U02844,CR00035,2025-08-03,0.0,PayPal,TC00040,marc84,21,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Kimberly Miller,Cybersecurity,24,4.58,2025,8
U02844,CR00046,2025-10-17,248.1,Credit Card,TC00040,marc84,21,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Kimberly Miller,Cybersecurity,24,4.58,2025,10
U02844,CR00047,2025-05-15,89.59,Credit Card,TC00042,marc84,21,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Yolanda Levine,Machine Learning,21,4.97,2025,5
U02844,CR00016,2025-03-24,0.0,Bank Transfer,TC00040,marc84,21,Female,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Kimberly Miller,Cybersecurity,24,4.58,2025,3
U02850,CR00026,2025-10-30,0.0,PayPal,TC00042,umorales,25,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,Machine Learning,21,4.97,2025,10
U02850,CR00031,2025-10-09,0.0,PayPal,TC00040,umorales,25,Female,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Kimberly Miller,Cybersecurity,24,4.58,2025,10
U02850,CR00057,2025-08-03,177.34,Credit Card,TC00040,umorales,25,Female,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,Kimberly Miller,Cybersecurity,24,4.58,2025,8
U02857,CR00028,2025-06-01,0.78,Bank Transfer,TC00042,john46,35,Male,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Yolanda Levine,Machine Learning,21,4.97,2025,6
U02857,CR00011,2025-09-24,326.02,Bank Transfer,TC00042,john46,35,Male,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Yolanda Levine,Machine Learning,21,4.97,2025,9
U02857,CR00039,2025-07-02,346.71,PayPal,TC00040,john46,35,Male,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Kimberly Miller,Cybersecurity,24,4.58,2025,7
U02874,CR00019,2025-05-25,0.0,PayPal,TC00040,utucker,32,Male,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Kimberly Miller,Cybersecurity,24,4.58,2025,5
U02874,CR00050,2025-06-25,490.9,Bank Transfer,TC00040,utucker,32,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Kimberly Miller,Cybersecurity,24,4.58,2025,6
U02874,CR00005,2025-07-10,0.0,Credit Card,TC00042,utucker,32,Male,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Yolanda Levine,Machine Learning,21,4.97,2025,7
U02874,CR00052,2025-03-02,0.0,Bank Transfer,TC00042,utucker,32,Male,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Yolanda Levine,Machine Learning,21,4.97,2025,3
U02883,CR00011,2025-05-11,326.02,PayPal,TC00040,karenshaffer,16,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Kimberly Miller,Cybersecurity,24,4.58,2025,5
U02883,CR00012,2025-04-23,487.92,Bank Transfer,TC00042,karenshaffer,16,Female,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Yolanda Levine,Machine Learning,21,4.97,2025,4
U02883,CR00033,2025-03-24,0.0,Credit Card,TC00040,karenshaffer,16,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,Cybersecurity,24,4.58,2025,3
U02899,CR00040,2025-03-17,327.99,PayPal,TC00042,jennifersoto,28,Female,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Yolanda Levine,Machine Learning,21,4.97,2025,3
U02899,CR00020,2025-12-05,0.0,PayPal,TC00040,jennifersoto,28,Female,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Kimberly Miller,Cybersecurity,24,4.58,2025,12
U02899,CR00008,2025-10-24,0.0,PayPal,TC00040,jennifersoto,28,Female,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Kimberly Miller,Cybersecurity,24,4.58,2025,10
U02909,CR00021,2025-02-06,0.0,Credit Card,TC00040,spowell,19,Female,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Kimberly Miller,Cybersecurity,24,4.58,2025,2
U02909,CR00046,2025-05-16,248.1,Bank Transfer,TC00042,spowell,19,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Yolanda Levine,Machine Learning,21,4.97,2025,5
U02909,CR00059,2025-02-22,0.0,PayPal,TC00040,spowell,19,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Kimberly Miller,Cybersecurity,24,4.58,2025,2
U02915,CR00017,2025-07-22,0.0,Bank Transfer,TC00042,kimcurtis,33,Female,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Yolanda Levine,Machine Learning,21,4.97,2025,7
U02915,CR00036,2025-05-14,0.0,PayPal,TC00040,kimcurtis,33,Female,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Kimberly Miller,Cybersecurity,24,4.58,2025,5
U02915,CR00002,2025-05-28,0.0,PayPal,TC00042,kimcurtis,33,Female,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Yolanda Levine,Machine Learning,21,4.97,2025,5
U02916,CR00054,2025-06-15,0.0,PayPal,TC00040,shortscott,20,Male,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Kimberly Miller,Cybersecurity,24,4.58,2025,6
U02916,CR00011,2025-07-27,326.02,Bank Transfer,TC00042,shortscott,20,Male,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Yolanda Levine,Machine Learning,21,4.97,2025,7
U02916,CR00005,2025-02-21,0.0,Credit Card,TC00040,shortscott,20,Male,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Kimberly Miller,Cybersecurity,24,4.58,2025,2
U02916,CR00016,2025-10-03,0.0,Bank Transfer,TC00040,shortscott,20,Male,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Kimberly Miller,Cybersecurity,24,4.58,2025,10
U02927,CR00008,2025-09-24,0.0,PayPal,TC00040,shawfrancis,20,Male,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02927,CR00039,2025-11-30,346.71,Credit Card,TC00040,shawfrancis,20,Male,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Kimberly Miller,Cybersecurity,24,4.58,2025,11
U02927,CR00059,2025-01-08,0.0,PayPal,TC00040,shawfrancis,20,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Kimberly Miller,Cybersecurity,24,4.58,2025,1
U02927,CR00041,2025-01-09,53.86,Credit Card,TC00040,shawfrancis,20,Male,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Kimberly Miller,Cybersecurity,24,4.58,2025,1
U02931,CR00004,2025-09-30,0.0,PayPal,TC00042,gutierreznicholas,28,Female,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Yolanda Levine,Machine Learning,21,4.97,2025,9
U02931,CR00010,2025-11-19,0.0,Bank Transfer,TC00042,gutierreznicholas,28,Female,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Yolanda Levine,Machine Learning,21,4.97,2025,11
U02931,CR00051,2025-05-05,37.89,Bank Transfer,TC00042,gutierreznicholas,28,Female,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Yolanda Levine,Machine Learning,21,4.97,2025,5
U02931,CR00033,2025-11-04,0.0,Bank Transfer,TC00040,gutierreznicholas,28,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,Cybersecurity,24,4.58,2025,11
U02931,CR00030,2025-11-13,0.0,Bank Transfer,TC00042,gutierreznicholas,28,Female,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Yolanda Levine,Machine Learning,21,4.97,2025,11
U02937,CR00040,2025-08-20,327.99,Credit Card,TC00040,tylerbrown,23,Male,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Kimberly Miller,Cybersecurity,24,4.58,2025,8
U02937,CR00037,2025-06-14,0.0,PayPal,TC00042,tylerbrown,23,Male,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Yolanda Levine,Machine Learning,21,4.97,2025,6
U02937,CR00045,2025-06-26,0.0,Bank Transfer,TC00040,tylerbrown,23,Male,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Kimberly Miller,Cybersecurity,24,4.58,2025,6
U02937,CR00013,2025-03-23,0.0,Credit Card,TC00042,tylerbrown,23,Male,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,Yolanda Levine,Machine Learning,21,4.97,2025,3
U02941,CR00054,2025-09-18,0.0,Credit Card,TC00040,herreradanielle,22,Male,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02941,CR00052,2025-05-08,0.0,Credit Card,TC00042,herreradanielle,22,Male,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Yolanda Levine,Machine Learning,21,4.97,2025,5
U02941,CR00033,2025-07-23,0.0,Credit Card,TC00040,herreradanielle,22,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,Cybersecurity,24,4.58,2025,7
U02945,CR00002,2025-06-18,0.0,PayPal,TC00042,lunaemily,23,Female,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Yolanda Levine,Machine Learning,21,4.97,2025,6
U02945,CR00050,2025-06-12,490.9,Bank Transfer,TC00042,lunaemily,23,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Yolanda Levine,Machine Learning,21,4.97,2025,6
U02945,CR00037,2025-04-22,0.0,PayPal,TC00040,lunaemily,23,Female,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Kimberly Miller,Cybersecurity,24,4.58,2025,4
U02945,CR00058,2025-11-05,0.0,Credit Card,TC00040,lunaemily,23,Female,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Kimberly Miller,Cybersecurity,24,4.58,2025,11
U02947,CR00018,2025-10-13,0.0,Credit Card,TC00040,perezbrittany,18,Female,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Kimberly Miller,Cybersecurity,24,4.58,2025,10
U02947,CR00050,2025-02-04,490.9,Bank Transfer,TC00042,perezbrittany,18,Female,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Yolanda Levine,Machine Learning,21,4.97,2025,2
U02947,CR00022,2025-01-02,0.0,PayPal,TC00040,perezbrittany,18,Female,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Kimberly Miller,Cybersecurity,24,4.58,2025,1
U02958,CR00006,2025-01-24,276.37,Bank Transfer,TC00042,pcross,33,Male,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Yolanda Levine,Machine Learning,21,4.97,2025,1
U02958,CR00011,2025-03-12,326.02,PayPal,TC00040,pcross,33,Male,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Kimberly Miller,Cybersecurity,24,4.58,2025,3
U02958,CR00009,2025-08-22,0.0,Credit Card,TC00040,pcross,33,Male,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Kimberly Miller,Cybersecurity,24,4.58,2025,8
U02969,CR00023,2025-06-23,0.0,Bank Transfer,TC00040,bellangelica,18,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Kimberly Miller,Cybersecurity,24,4.58,2025,6
U02969,CR00060,2025-02-25,0.0,Credit Card,TC00040,bellangelica,18,Female,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Kimberly Miller,Cybersecurity,24,4.58,2025,2
U02969,CR00029,2025-07-10,0.0,Bank Transfer,TC00042,bellangelica,18,Female,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Yolanda Levine,Machine Learning,21,4.97,2025,7
U02969,CR00035,2025-09-04,0.0,Bank Transfer,TC00040,bellangelica,18,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02969,CR00018,2025-02-09,0.0,PayPal,TC00042,bellangelica,18,Female,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Yolanda Levine,Machine Learning,21,4.97,2025,2
U02971,CR00013,2025-11-05,0.0,PayPal,TC00040,robertseddie,20,Female,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,Kimberly Miller,Cybersecurity,24,4.58,2025,11
U02971,CR00045,2025-06-15,0.0,PayPal,TC00042,robertseddie,20,Female,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Yolanda Levine,Machine Learning,21,4.97,2025,6
U02971,CR00048,2025-12-05,0.0,Credit Card,TC00042,robertseddie,20,Female,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Yolanda Levine,Machine Learning,21,4.97,2025,12
U02974,CR00016,2025-05-19,0.0,Credit Card,TC00042,barnettkaitlyn,31,Female,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Yolanda Levine,Machine Learning,21,4.97,2025,5
U02974,CR00035,2025-01-11,0.0,Credit Card,TC00040,barnettkaitlyn,31,Female,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Kimberly Miller,Cybersecurity,24,4.58,2025,1
U02974,CR00018,2025-03-27,0.0,Bank Transfer,TC00042,barnettkaitlyn,31,Female,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Yolanda Levine,Machine Learning,21,4.97,2025,3
U02976,CR00037,2025-05-18,0.0,PayPal,TC00040,christopherellis,28,Female,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Kimberly Miller,Cybersecurity,24,4.58,2025,5
U02976,CR00030,2025-11-22,0.0,Bank Transfer,TC00042,christopherellis,28,Female,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Yolanda Levine,Machine Learning,21,4.97,2025,11
U02976,CR00033,2025-02-07,0.0,Credit Card,TC00040,christopherellis,28,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,Cybersecurity,24,4.58,2025,2
U02976,CR00001,2025-01-13,472.28,Bank Transfer,TC00042,christopherellis,28,Female,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Yolanda Levine,Machine Learning,21,4.97,2025,1
U02976,CR00040,2025-12-01,327.99,Credit Card,TC00040,christopherellis,28,Female,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Kimberly Miller,Cybersecurity,24,4.58,2025,12
U02980,CR00007,2025-09-14,0.0,Bank Transfer,TC00040,yodonnell,27,Male,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02980,CR00026,2025-05-03,0.0,PayPal,TC00042,yodonnell,27,Male,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,Machine Learning,21,4.97,2025,5
U02980,CR00043,2025-05-03,0.0,Bank Transfer,TC00040,yodonnell,27,Male,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Kimberly Miller,Cybersecurity,24,4.58,2025,5
U02981,CR00023,2025-12-25,0.0,PayPal,TC00040,usloan,23,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Kimberly Miller,Cybersecurity,24,4.58,2025,12
U02981,CR00015,2025-02-28,285.05,PayPal,TC00040,usloan,23,Male,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Kimberly Miller,Cybersecurity,24,4.58,2025,2
U02981,CR00054,2025-09-16,0.0,PayPal,TC00040,usloan,23,Male,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Kimberly Miller,Cybersecurity,24,4.58,2025,9
U02984,CR00040,2025-03-12,327.99,Bank Transfer,TC00040,coleandrew,35,Female,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Kimberly Miller,Cybersecurity,24,4.58,2025,3
U02984,CR00036,2025-12-03,0.0,Credit Card,TC00040,coleandrew,35,Female,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Kimberly Miller,Cybersecurity,24,4.58,2025,12
U02984,CR00021,2025-10-15,0.0,Credit Card,TC00042,coleandrew,35,Female,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Yolanda Levine,Machine Learning,21,4.97,2025,10
U02989,CR00038,2025-11-20,342.61,Bank Transfer,TC00042,neil55,22,Male,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Yolanda Levine,Machine Learning,21,4.97,2025,11
U02989,CR00031,2025-12-08,0.0,Bank Transfer,TC00040,neil55,22,Male,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Kimberly Miller,Cybersecurity,24,4.58,2025,12
U02989,CR00058,2025-10-20,0.0,Credit Card,TC00042,neil55,22,Male,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Yolanda Levine,Machine Learning,21,4.97,2025,10
U02992,CR00040,2025-10-17,327.99,Bank Transfer,TC00040,michelle74,24,Female,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Kimberly Miller,Cybersecurity,24,4.58,2025,10
U02992,CR00012,2025-07-05,487.92,Bank Transfer,TC00040,michelle74,24,Female,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Kimberly Miller,Cybersecurity,24,4.58,2025,7
U02992,CR00023,2025-06-20,0.0,PayPal,TC00042,michelle74,24,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Yolanda Levine,Machine Learning,21,4.97,2025,6
U02992,CR00005,2025-10-30,0.0,Credit Card,TC00040,michelle74,24,Female,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Kimberly Miller,Cybersecurity,24,4.58,2025,10
U02994,CR00014,2025-08-06,0.0,PayPal,TC00040,rhodesjames,31,Female,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Kimberly Miller,Cybersecurity,24,4.58,2025,8
U02994,CR00046,2025-02-11,248.1,Bank Transfer,TC00042,rhodesjames,31,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Yolanda Levine,Machine Learning,21,4.97,2025,2
U02994,CR00004,2025-06-09,0.0,Credit Card,TC00040,rhodesjames,31,Female,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Kimberly Miller,Cybersecurity,24,4.58,2025,6
U02994,CR00015,2025-01-22,285.05,PayPal,TC00042,rhodesjames,31,Female,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Yolanda Levine,Machine Learning,21,4.97,2025,1
U02994,CR00029,2025-03-12,0.0,Bank Transfer,TC00042,rhodesjames,31,Female,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Yolanda Levine,Machine Learning,21,4.97,2025,3
